========================================
  TurtleBot4 Wall Follower (RANSAC)    
========================================

[WallFollower] Connected to shared memory segments:
  - /shm_scan
  - /shm_odom
  - /shm_cmd_vel

[WallFollower] Initialized. Target distance: 0.4m.
[WallFollower] Running... Press Ctrl+C to stop

[Control] Distance to wall: 0.417886m | Angle error: -20.9516° | Front clearance: 0.132m
[Control] Distance to wall: 0.418231m | Angle error: -20.9124° | Front clearance: 0.132m
[Control] Distance to wall: 0.418348m | Angle error: -20.8397° | Front clearance: 0.132m
[Control] Distance to wall: 0.418348m | Angle error: -20.8397° | Front clearance: 0.132m
[Control] Distance to wall: 0.418279m | Angle error: -20.9197° | Front clearance: 0.132m
[Control] Distance to wall: 0.418279m | Angle error: -20.9197° | Front clearance: 0.132m
[Loop 320] Processing scans...[Control] Distance to wall: 0.417921m | Angle error: -21.133° | Front clearance: 0.132m
[Control] Distance to wall: 0.418003m | Angle error: -20.846° | Front clearance: 0.132m
[Control] Distance to wall: 0.41837m | Angle error: -20.9693° | Front clearance: 0.132m
[Control] Distance to wall: 0.418135m | Angle error: -20.9018° | Front clearance: 0.132m
[Control] Distance to wall: 0.418344m | Angle error: -20.5763° | Front clearance: 0.132m
[Control] Distance to wall: 0.418155m | Angle error: -20.7847° | Front clearance: 0.132m
[Control] Distance to wall: 0.418344m | Angle error: -20.5763° | Front clearance: 0.132m
[Control] Distance to wall: 0.417997m | Angle error: -21.1535° | Front clearance: 0.132m
[Control] Distance to wall: 0.417997m | Angle error: -21.1535° | Front clearance: 0.132m
[Control] Distance to wall: 0.417997m | Angle error: -21.1535° | Front clearance: 0.132m
[Control] Distance to wall: 0.418291m | Angle error: -20.802° | Front clearance: 0.132m
[Control] Distance to wall: 0.417831m | Angle error: -21.1456° | Front clearance: 0.132m
[Control] Distance to wall: 0.418592m | Angle error: -20.8441° | Front clearance: 0.132m
[Control] Distance to wall: 0.41884m | Angle error: -20.813° | Front clearance: 0.132m
[Control] Distance to wall: 0.418592m | Angle error: -20.8441° | Front clearance: 0.132m
[Control] Distance to wall: 0.41831m | Angle error: -20.8451° | Front clearance: 0.132m
[Control] Distance to wall: 0.41831m | Angle error: -20.8451° | Front clearance: 0.132m
[Control] Distance to wall: 0.417838m | Angle error: -21.1022° | Front clearance: 0.132m
[Control] Distance to wall: 0.417914m | Angle error: -21.1811° | Front clearance: 0.132m
[Control] Distance to wall: 0.418025m | Angle error: -20.9295° | Front clearance: 0.132m
[Loop 340] Processing scans...[Control] Distance to wall: 0.418511m | Angle error: -20.9491° | Front clearance: 0.132m
[Control] Distance to wall: 0.418511m | Angle error: -20.9491° | Front clearance: 0.132m
[Control] Distance to wall: 0.418511m | Angle error: -20.9491° | Front clearance: 0.132m
[Control] Distance to wall: 0.417939m | Angle error: -20.8558° | Front clearance: 0.132m
[Control] Distance to wall: 0.417748m | Angle error: -21.1255° | Front clearance: 0.132m
[Control] Distance to wall: 0.418165m | Angle error: -20.5858° | Front clearance: 0.132m
[Control] Distance to wall: 0.418373m | Angle error: -21.2123° | Front clearance: 0.132m
[Control] Distance to wall: 0.418124m | Angle error: -21.1318° | Front clearance: 0.132m
[Control] Distance to wall: 0.418373m | Angle error: -21.2123° | Front clearance: 0.132m
[Control] Distance to wall: 0.418365m | Angle error: -20.9237° | Front clearance: 0.132m
[Control] Distance to wall: 0.418365m | Angle error: -20.9237° | Front clearance: 0.132m
[Control] Distance to wall: 0.418226m | Angle error: -20.904° | Front clearance: 0.132m
[Control] Distance to wall: 0.417885m | Angle error: -21.1274° | Front clearance: 0.132m
[Control] Distance to wall: 0.418226m | Angle error: -20.904° | Front clearance: 0.132m
[Control] Distance to wall: 0.418683m | Angle error: -20.7714° | Front clearance: 0.132m
[Control] Distance to wall: 0.41834m | Angle error: -21.1245° | Front clearance: 0.132m
[Control] Distance to wall: 0.418805m | Angle error: -20.6364° | Front clearance: 0.132m
[Control] Distance to wall: 0.418842m | Angle error: -20.8281° | Front clearance: 0.132m
[Control] Distance to wall: 0.419092m | Angle error: -20.7977° | Front clearance: 0.132m
[Control] Distance to wall: 0.418842m | Angle error: -20.8281° | Front clearance: 0.132m
[Loop 360] Processing scans...[Control] Distance to wall: 0.417754m | Angle error: -21.1287° | Front clearance: 0.132m
[Control] Distance to wall: 0.418176m | Angle error: -20.9105° | Front clearance: 0.132m
[Control] Distance to wall: 0.418171m | Angle error: -21.1689° | Front clearance: 0.132m
[Control] Distance to wall: 0.418171m | Angle error: -21.1689° | Front clearance: 0.132m
[Control] Distance to wall: 0.41848m | Angle error: -20.9493° | Front clearance: 0.132m
[Control] Distance to wall: 0.418049m | Angle error: -21.1194° | Front clearance: 0.132m
[Control] Distance to wall: 0.418572m | Angle error: -20.8705° | Front clearance: 0.132m
[Control] Distance to wall: 0.418572m | Angle error: -20.8705° | Front clearance: 0.132m
[Control] Distance to wall: 0.418443m | Angle error: -20.5545° | Front clearance: 0.132m
[Control] Distance to wall: 0.418443m | Angle error: -20.5545° | Front clearance: 0.132m
[Control] Distance to wall: 0.418248m | Angle error: -20.5791° | Front clearance: 0.132m
[Control] Distance to wall: 0.418694m | Angle error: -20.8552° | Front clearance: 0.132m
[Control] Distance to wall: 0.418264m | Angle error: -21.1309° | Front clearance: 0.132m
[Control] Distance to wall: 0.418264m | Angle error: -21.1309° | Front clearance: 0.132m
[Control] Distance to wall: 0.418046m | Angle error: -21.1122° | Front clearance: 0.132m
[Control] Distance to wall: 0.418554m | Angle error: -20.8615° | Front clearance: 0.132m
[Control] Distance to wall: 0.418554m | Angle error: -20.8615° | Front clearance: 0.132m
[Control] Distance to wall: 0.418385m | Angle error: -20.8365° | Front clearance: 0.132m
[Control] Distance to wall: 0.418385m | Angle error: -20.8365° | Front clearance: 0.132m
[Control] Distance to wall: 0.417919m | Angle error: -21.092° | Front clearance: 0.132m
[Loop 380] Processing scans...[Control] Distance to wall: 0.417708m | Angle error: -21.1718° | Front clearance: 0.132m
[Control] Distance to wall: 0.417708m | Angle error: -21.1718° | Front clearance: 0.132m
[Control] Distance to wall: 0.417708m | Angle error: -21.1718° | Front clearance: 0.132m
[Control] Distance to wall: 0.418116m | Angle error: -21.1612° | Front clearance: 0.132m
[Control] Distance to wall: 0.418245m | Angle error: -20.9159° | Front clearance: 0.132m
[Control] Distance to wall: 0.418942m | Angle error: -20.8657° | Front clearance: 0.132m
[Control] Distance to wall: 0.41904m | Angle error: -20.8931° | Front clearance: 0.132m
[Control] Distance to wall: 0.419195m | Angle error: -20.8352° | Front clearance: 0.132m
[Control] Distance to wall: 0.418014m | Angle error: -20.8883° | Front clearance: 0.132m
[Control] Distance to wall: 0.418322m | Angle error: -20.544° | Front clearance: 0.132m
[Control] Distance to wall: 0.418014m | Angle error: -20.8883° | Front clearance: 0.132m
[Control] Distance to wall: 0.418756m | Angle error: -20.8678° | Front clearance: 0.132m
[Control] Distance to wall: 0.418756m | Angle error: -20.8678° | Front clearance: 0.132m
[Control] Distance to wall: 0.418508m | Angle error: -20.5667° | Front clearance: 0.132m
[Control] Distance to wall: 0.418508m | Angle error: -20.5667° | Front clearance: 0.132m
[Control] Distance to wall: 0.418508m | Angle error: -20.5667° | Front clearance: 0.132m
[Control] Distance to wall: 0.418746m | Angle error: -20.5599° | Front clearance: 0.132m
[Control] Distance to wall: 0.418027m | Angle error: -21.0661° | Front clearance: 0.132m
[Control] Distance to wall: 0.418746m | Angle error: -20.5599° | Front clearance: 0.132m
[Control] Distance to wall: 0.418006m | Angle error: -20.8464° | Front clearance: 0.132m
[Loop 400] Processing scans...[Control] Distance to wall: 0.417997m | Angle error: -21.1533° | Front clearance: 0.132m
[Control] Distance to wall: 0.418006m | Angle error: -20.8464° | Front clearance: 0.132m
[Control] Distance to wall: 0.418029m | Angle error: -21.0933° | Front clearance: 0.132m
[Control] Distance to wall: 0.418525m | Angle error: -20.8431° | Front clearance: 0.132m
[Control] Distance to wall: 0.418234m | Angle error: -20.588° | Front clearance: 0.132m
[Control] Distance to wall: 0.418234m | Angle error: -20.588° | Front clearance: 0.132m
[Control] Distance to wall: 0.418234m | Angle error: -20.588° | Front clearance: 0.132m
[Control] Distance to wall: 0.418418m | Angle error: -20.9603° | Front clearance: 0.132m
[Control] Distance to wall: 0.418005m | Angle error: -20.8471° | Front clearance: 0.132m
[Control] Distance to wall: 0.417916m | Angle error: -21.1362° | Front clearance: 0.132m
[Control] Distance to wall: 0.418822m | Angle error: -21.1902° | Front clearance: 0.132m
[Control] Distance to wall: 0.418571m | Angle error: -21.2189° | Front clearance: 0.132m
[Control] Distance to wall: 0.41802m | Angle error: -20.9143° | Front clearance: 0.132m
[Control] Distance to wall: 0.41802m | Angle error: -20.9143° | Front clearance: 0.132m
[Control] Distance to wall: 0.418235m | Angle error: -20.889° | Front clearance: 0.132m
[Control] Distance to wall: 0.417955m | Angle error: -21.1171° | Front clearance: 0.132m
[Control] Distance to wall: 0.41828m | Angle error: -20.9024° | Front clearance: 0.132m
[Control] Distance to wall: 0.41828m | Angle error: -20.9024° | Front clearance: 0.132m
[Control] Distance to wall: 0.418905m | Angle error: -20.8213° | Front clearance: 0.132m
[Control] Distance to wall: 0.418607m | Angle error: -20.8923° | Front clearance: 0.132m
[Loop 420] Processing scans...[Control] Distance to wall: 0.41806m | Angle error: -21.1362° | Front clearance: 0.132m
[Control] Distance to wall: 0.418636m | Angle error: -20.8901° | Front clearance: 0.132m
[Control] Distance to wall: 0.418427m | Angle error: -20.9144° | Front clearance: 0.132m
[Control] Distance to wall: 0.418117m | Angle error: -21.2339° | Front clearance: 0.132m
[Control] Distance to wall: 0.418117m | Angle error: -21.2339° | Front clearance: 0.132m
[Control] Distance to wall: 0.418779m | Angle error: -21.1106° | Front clearance: 0.132m
[Control] Distance to wall: 0.418024m | Angle error: -20.9105° | Front clearance: 0.132m
[Control] Distance to wall: 0.418024m | Angle error: -20.9105° | Front clearance: 0.132m
[Control] Distance to wall: 0.418024m | Angle error: -20.9105° | Front clearance: 0.132m
[Control] Distance to wall: 0.418218m | Angle error: -20.5886° | Front clearance: 0.132m
[Control] Distance to wall: 0.418218m | Angle error: -20.5886° | Front clearance: 0.132m
[Control] Distance to wall: 0.418218m | Angle error: -20.5886° | Front clearance: 0.132m
[Control] Distance to wall: 0.418296m | Angle error: -20.8503° | Front clearance: 0.132m
[Control] Distance to wall: 0.418296m | Angle error: -20.8503° | Front clearance: 0.132m
[Control] Distance to wall: 0.418296m | Angle error: -20.8503° | Front clearance: 0.132m
[Control] Distance to wall: 0.417758m | Angle error: -20.9659° | Front clearance: 0.132m
[Control] Distance to wall: 0.418047m | Angle error: -20.9324° | Front clearance: 0.132m
[Control] Distance to wall: 0.417859m | Angle error: -21.0115° | Front clearance: 0.132m
[Control] Distance to wall: 0.418431m | Angle error: -20.6088° | Front clearance: 0.132m
[Control] Distance to wall: 0.418431m | Angle error: -20.6088° | Front clearance: 0.132m
[Loop 440] Processing scans...[Control] Distance to wall: 0.418522m | Angle error: -20.8809° | Front clearance: 0.132m
[Control] Distance to wall: 0.418306m | Angle error: -20.9058° | Front clearance: 0.132m
[Control] Distance to wall: 0.418306m | Angle error: -20.9058° | Front clearance: 0.132m
[Control] Distance to wall: 0.418012m | Angle error: -21.0814° | Front clearance: 0.132m
[Control] Distance to wall: 0.418348m | Angle error: -20.5773° | Front clearance: 0.132m
[Control] Distance to wall: 0.418332m | Angle error: -20.7441° | Front clearance: 0.132m
[Control] Distance to wall: 0.418571m | Angle error: -20.8776° | Front clearance: 0.132m
[Control] Distance to wall: 0.418076m | Angle error: -20.939° | Front clearance: 0.132m
[Control] Distance to wall: 0.417763m | Angle error: -21.1837° | Front clearance: 0.132m
[Control] Distance to wall: 0.417763m | Angle error: -21.1837° | Front clearance: 0.132m
[Control] Distance to wall: 0.418125m | Angle error: -20.9614° | Front clearance: 0.132m
[Control] Distance to wall: 0.417763m | Angle error: -21.1837° | Front clearance: 0.132m
[Control] Distance to wall: 0.418385m | Angle error: -20.8536° | Front clearance: 0.132m
[Control] Distance to wall: 0.41834m | Angle error: -21.2488° | Front clearance: 0.132m
[Control] Distance to wall: 0.418714m | Angle error: -20.5444° | Front clearance: 0.132m
[Control] Distance to wall: 0.418536m | Angle error: -20.8191° | Front clearance: 0.132m
[Control] Distance to wall: 0.417852m | Angle error: -21.0841° | Front clearance: 0.132m
[Control] Distance to wall: 0.417969m | Angle error: -21.161° | Front clearance: 0.132m
[Control] Distance to wall: 0.418236m | Angle error: -20.9129° | Front clearance: 0.132m
[Control] Distance to wall: 0.418382m | Angle error: -20.9438° | Front clearance: 0.132m
[Loop 460] Processing scans...[Control] Distance to wall: 0.417929m | Angle error: -21.1259° | Front clearance: 0.132m
[Control] Distance to wall: 0.417929m | Angle error: -21.1259° | Front clearance: 0.132m
[Control] Distance to wall: 0.418013m | Angle error: -20.9349° | Front clearance: 0.132m
[Control] Distance to wall: 0.418013m | Angle error: -20.9349° | Front clearance: 0.132m
[Control] Distance to wall: 0.418013m | Angle error: -20.9349° | Front clearance: 0.132m
[Control] Distance to wall: 0.418013m | Angle error: -20.9349° | Front clearance: 0.132m
[Control] Distance to wall: 0.41785m | Angle error: -21.1327° | Front clearance: 0.132m
[Control] Distance to wall: 0.418152m | Angle error: -20.9053° | Front clearance: 0.132m
[Control] Distance to wall: 0.417691m | Angle error: -21.1023° | Front clearance: 0.132m
[Control] Distance to wall: 0.417691m | Angle error: -21.1023° | Front clearance: 0.132m
[Control] Distance to wall: 0.418217m | Angle error: -20.8445° | Front clearance: 0.132m
[Control] Distance to wall: 0.418217m | Angle error: -20.8445° | Front clearance: 0.132m
[Control] Distance to wall: 0.418217m | Angle error: -20.8445° | Front clearance: 0.132m
[Control] Distance to wall: 0.418291m | Angle error: -20.8288° | Front clearance: 0.132m
[Control] Distance to wall: 0.418184m | Angle error: -20.5778° | Front clearance: 0.132m
[Control] Distance to wall: 0.418291m | Angle error: -20.8288° | Front clearance: 0.132m
[Control] Distance to wall: 0.41845m | Angle error: -20.8393° | Front clearance: 0.132m
[Control] Distance to wall: 0.418052m | Angle error: -21.1194° | Front clearance: 0.132m
[Control] Distance to wall: 0.418052m | Angle error: -21.1194° | Front clearance: 0.132m
[Control] Distance to wall: 0.41762m | Angle error: -21.1166° | Front clearance: 0.132m
[Loop 480] Processing scans...[Control] Distance to wall: 0.417945m | Angle error: -20.8947° | Front clearance: 0.132m
[Control] Distance to wall: 0.418267m | Angle error: -20.8231° | Front clearance: 0.132m
[Control] Distance to wall: 0.418564m | Angle error: -20.9282° | Front clearance: 0.132m
[Control] Distance to wall: 0.418091m | Angle error: -21.0623° | Front clearance: 0.132m
[Control] Distance to wall: 0.418694m | Angle error: -20.8605° | Front clearance: 0.132m
[Control] Distance to wall: 0.418944m | Angle error: -20.8299° | Front clearance: 0.132m
[Control] Distance to wall: 0.418126m | Angle error: -21.1124° | Front clearance: 0.132m
[Control] Distance to wall: 0.417983m | Angle error: -20.8538° | Front clearance: 0.132m
[Control] Distance to wall: 0.418389m | Angle error: -20.9682° | Front clearance: 0.132m
[Control] Distance to wall: 0.417983m | Angle error: -20.8538° | Front clearance: 0.132m
[Control] Distance to wall: 0.418365m | Angle error: -20.8199° | Front clearance: 0.132m
[Control] Distance to wall: 0.418133m | Angle error: -21.1857° | Front clearance: 0.132m
[Control] Distance to wall: 0.418661m | Angle error: -20.8548° | Front clearance: 0.132m
[Control] Distance to wall: 0.418661m | Angle error: -20.8548° | Front clearance: 0.132m
[Control] Distance to wall: 0.418661m | Angle error: -20.8548° | Front clearance: 0.132m
[Control] Distance to wall: 0.418103m | Angle error: -21.0981° | Front clearance: 0.132m
[Control] Distance to wall: 0.418602m | Angle error: -20.8472° | Front clearance: 0.132m
[Control] Distance to wall: 0.418602m | Angle error: -20.8472° | Front clearance: 0.132m
[Control] Distance to wall: 0.418723m | Angle error: -20.8132° | Front clearance: 0.132m
[Control] Distance to wall: 0.418983m | Angle error: -20.7822° | Front clearance: 0.132m
[Loop 500] Processing scans...[Control] Distance to wall: 0.418723m | Angle error: -20.8132° | Front clearance: 0.132m
[Control] Distance to wall: 0.418526m | Angle error: -20.8296° | Front clearance: 0.132m
[Control] Distance to wall: 0.418526m | Angle error: -20.8296° | Front clearance: 0.132m
[Control] Distance to wall: 0.418608m | Angle error: -20.8005° | Front clearance: 0.132m
[Control] Distance to wall: 0.418365m | Angle error: -20.8317° | Front clearance: 0.132m
[Control] Distance to wall: 0.41788m | Angle error: -21.0883° | Front clearance: 0.132m
[Control] Distance to wall: 0.418283m | Angle error: -20.8493° | Front clearance: 0.132m
[Control] Distance to wall: 0.418283m | Angle error: -20.8493° | Front clearance: 0.132m
[Control] Distance to wall: 0.417929m | Angle error: -21.2005° | Front clearance: 0.132m
[Control] Distance to wall: 0.418294m | Angle error: -20.9201° | Front clearance: 0.133m
[Control] Distance to wall: 0.418294m | Angle error: -20.9201° | Front clearance: 0.133m
[Control] Distance to wall: 0.418294m | Angle error: -20.9201° | Front clearance: 0.133m
[Control] Distance to wall: 0.418485m | Angle error: -20.8474° | Front clearance: 0.132m
[Control] Distance to wall: 0.418485m | Angle error: -20.8474° | Front clearance: 0.132m
[Control] Distance to wall: 0.418485m | Angle error: -20.8474° | Front clearance: 0.132m
[Control] Distance to wall: 0.418513m | Angle error: -20.8531° | Front clearance: 0.132m
[Control] Distance to wall: 0.418033m | Angle error: -21.1133° | Front clearance: 0.132m
[Control] Distance to wall: 0.418269m | Angle error: -20.9335° | Front clearance: 0.133m
[Control] Distance to wall: 0.41797m | Angle error: -20.8682° | Front clearance: 0.133m
[Control] Distance to wall: 0.417785m | Angle error: -21.1642° | Front clearance: 0.133m
[Loop 520] Processing scans...[Control] Distance to wall: 0.417811m | Angle error: -21.1449° | Front clearance: 0.132m
[Control] Distance to wall: 0.417856m | Angle error: -20.963° | Front clearance: 0.132m
[Control] Distance to wall: 0.418364m | Angle error: -20.9055° | Front clearance: 0.132m
[Control] Distance to wall: 0.418643m | Angle error: -20.941° | Front clearance: 0.132m
[Control] Distance to wall: 0.418345m | Angle error: -20.8762° | Front clearance: 0.132m
[Control] Distance to wall: 0.418345m | Angle error: -20.8762° | Front clearance: 0.132m
[Control] Distance to wall: 0.418444m | Angle error: -20.9211° | Front clearance: 0.132m
[Control] Distance to wall: 0.418444m | Angle error: -20.9211° | Front clearance: 0.132m
[Control] Distance to wall: 0.418091m | Angle error: -20.942° | Front clearance: 0.132m
[Control] Distance to wall: 0.418091m | Angle error: -20.942° | Front clearance: 0.132m
[Control] Distance to wall: 0.418176m | Angle error: -20.9848° | Front clearance: 0.132m
[Control] Distance to wall: 0.418038m | Angle error: -20.8344° | Front clearance: 0.132m
[Control] Distance to wall: 0.417753m | Angle error: -21.0927° | Front clearance: 0.132m
[Control] Distance to wall: 0.417753m | Angle error: -21.0927° | Front clearance: 0.132m
[Control] Distance to wall: 0.417635m | Angle error: -21.2457° | Front clearance: 0.132m
[Control] Distance to wall: 0.417635m | Angle error: -21.2457° | Front clearance: 0.132m
[Control] Distance to wall: 0.417635m | Angle error: -21.2457° | Front clearance: 0.132m
[Control] Distance to wall: 0.41824m | Angle error: -20.8584° | Front clearance: 0.132m
[Control] Distance to wall: 0.41824m | Angle error: -20.8584° | Front clearance: 0.132m
[Control] Distance to wall: 0.418342m | Angle error: -20.8778° | Front clearance: 0.132m
[Loop 540] Processing scans...[Control] Distance to wall: 0.418241m | Angle error: -20.8518° | Front clearance: 0.132m
[Control] Distance to wall: 0.417744m | Angle error: -21.1002° | Front clearance: 0.132m
[Control] Distance to wall: 0.418669m | Angle error: -20.7965° | Front clearance: 0.132m
[Control] Distance to wall: 0.418067m | Angle error: -20.8682° | Front clearance: 0.132m
[Control] Distance to wall: 0.417954m | Angle error: -21.1036° | Front clearance: 0.132m
[Control] Distance to wall: 0.418684m | Angle error: -21.095° | Front clearance: 0.132m
[Control] Distance to wall: 0.418684m | Angle error: -21.095° | Front clearance: 0.132m
[Control] Distance to wall: 0.418262m | Angle error: -20.9068° | Front clearance: 0.132m
[Control] Distance to wall: 0.418469m | Angle error: -20.833° | Front clearance: 0.132m
[Control] Distance to wall: 0.418469m | Angle error: -20.833° | Front clearance: 0.132m
[Control] Distance to wall: 0.418501m | Angle error: -20.9116° | Front clearance: 0.132m
[Control] Distance to wall: 0.418832m | Angle error: -21.2203° | Front clearance: 0.132m
[Control] Distance to wall: 0.418501m | Angle error: -20.9116° | Front clearance: 0.132m
[Control] Distance to wall: 0.417844m | Angle error: -21.1296° | Front clearance: 0.132m
[Control] Distance to wall: 0.418388m | Angle error: -20.954° | Front clearance: 0.132m
[Control] Distance to wall: 0.417997m | Angle error: -20.8428° | Front clearance: 0.132m
[Control] Distance to wall: 0.418026m | Angle error: -20.8905° | Front clearance: 0.132m
[Control] Distance to wall: 0.41768m | Angle error: -21.1141° | Front clearance: 0.132m
[Control] Distance to wall: 0.418026m | Angle error: -20.8905° | Front clearance: 0.132m
[Control] Distance to wall: 0.418344m | Angle error: -20.8423° | Front clearance: 0.132m
[Loop 560] Processing scans...[Control] Distance to wall: 0.418587m | Angle error: -20.812° | Front clearance: 0.132m
[Control] Distance to wall: 0.418727m | Angle error: -20.806° | Front clearance: 0.132m
[Control] Distance to wall: 0.418195m | Angle error: -20.9069° | Front clearance: 0.132m
[Control] Distance to wall: 0.418195m | Angle error: -20.9069° | Front clearance: 0.132m
[Control] Distance to wall: 0.418501m | Angle error: -20.8473° | Front clearance: 0.132m
[Control] Distance to wall: 0.418501m | Angle error: -20.8473° | Front clearance: 0.132m
[Control] Distance to wall: 0.418501m | Angle error: -20.8473° | Front clearance: 0.132m
[Control] Distance to wall: 0.417919m | Angle error: -20.8909° | Front clearance: 0.132m
[Control] Distance to wall: 0.417919m | Angle error: -20.8909° | Front clearance: 0.132m
[Control] Distance to wall: 0.417722m | Angle error: -21.1322° | Front clearance: 0.132m
[Control] Distance to wall: 0.418286m | Angle error: -20.8577° | Front clearance: 0.132m
[Control] Distance to wall: 0.418375m | Angle error: -20.5849° | Front clearance: 0.132m
[Control] Distance to wall: 0.418203m | Angle error: -20.9154° | Front clearance: 0.132m
[Control] Distance to wall: 0.418203m | Angle error: -20.9154° | Front clearance: 0.132m
[Control] Distance to wall: 0.418203m | Angle error: -20.9154° | Front clearance: 0.132m
[Control] Distance to wall: 0.417914m | Angle error: -21.1134° | Front clearance: 0.132m
[Control] Distance to wall: 0.417914m | Angle error: -21.1134° | Front clearance: 0.132m
[Control] Distance to wall: 0.417914m | Angle error: -21.1134° | Front clearance: 0.132m
[Control] Distance to wall: 0.418409m | Angle error: -20.8673° | Front clearance: 0.132m
[Control] Distance to wall: 0.417821m | Angle error: -21.1127° | Front clearance: 0.132m
[Loop 580] Processing scans...[Control] Distance to wall: 0.417821m | Angle error: -21.1127° | Front clearance: 0.132m
[Control] Distance to wall: 0.41796m | Angle error: -21.1099° | Front clearance: 0.132m
[Control] Distance to wall: 0.418332m | Angle error: -20.6374° | Front clearance: 0.132m
[Control] Distance to wall: 0.418386m | Angle error: -20.577° | Front clearance: 0.132m
[Control] Distance to wall: 0.418497m | Angle error: -20.8883° | Front clearance: 0.132m
[Control] Distance to wall: 0.418094m | Angle error: -21.1019° | Front clearance: 0.132m
[Control] Distance to wall: 0.417832m | Angle error: -21.115° | Front clearance: 0.132m
[Control] Distance to wall: 0.418073m | Angle error: -20.604° | Front clearance: 0.132m
[Control] Distance to wall: 0.417832m | Angle error: -21.115° | Front clearance: 0.132m
[Control] Distance to wall: 0.4189m | Angle error: -20.9134° | Front clearance: 0.132m
[Control] Distance to wall: 0.418367m | Angle error: -21.1588° | Front clearance: 0.132m
[Control] Distance to wall: 0.418367m | Angle error: -21.1588° | Front clearance: 0.132m
[Control] Distance to wall: 0.41851m | Angle error: -20.9276° | Front clearance: 0.132m
[Control] Distance to wall: 0.41851m | Angle error: -20.9276° | Front clearance: 0.132m
[Control] Distance to wall: 0.41851m | Angle error: -20.9276° | Front clearance: 0.132m
[Control] Distance to wall: 0.418322m | Angle error: -20.9154° | Front clearance: 0.132m
[Control] Distance to wall: 0.418322m | Angle error: -20.9154° | Front clearance: 0.132m
[Control] Distance to wall: 0.418322m | Angle error: -20.9154° | Front clearance: 0.132m
[Control] Distance to wall: 0.418441m | Angle error: -20.9294° | Front clearance: 0.132m
[Control] Distance to wall: 0.41813m | Angle error: -20.8628° | Front clearance: 0.132m
[Loop 600] Processing scans...[Control] Distance to wall: 0.417887m | Angle error: -21.1737° | Front clearance: 0.132m
[Control] Distance to wall: 0.417887m | Angle error: -21.1737° | Front clearance: 0.132m
[Control] Distance to wall: 0.417887m | Angle error: -21.1737° | Front clearance: 0.132m
[Control] Distance to wall: 0.418726m | Angle error: -20.532° | Front clearance: 0.132m
[Control] Distance to wall: 0.418516m | Angle error: -20.5577° | Front clearance: 0.132m
[Control] Distance to wall: 0.418726m | Angle error: -20.532° | Front clearance: 0.132m
[Control] Distance to wall: 0.418058m | Angle error: -20.885° | Front clearance: 0.132m
[Control] Distance to wall: 0.418058m | Angle error: -20.885° | Front clearance: 0.132m
[Control] Distance to wall: 0.417659m | Angle error: -21.0992° | Front clearance: 0.132m
[Control] Distance to wall: 0.41818m | Angle error: -20.8849° | Front clearance: 0.132m
[Control] Distance to wall: 0.41868m | Angle error: -21.0705° | Front clearance: 0.132m
[Control] Distance to wall: 0.418715m | Angle error: -21.0253° | Front clearance: 0.132m
[Control] Distance to wall: 0.418335m | Angle error: -20.9172° | Front clearance: 0.132m
[Control] Distance to wall: 0.418715m | Angle error: -21.0253° | Front clearance: 0.132m
[Control] Distance to wall: 0.417924m | Angle error: -21.1391° | Front clearance: 0.132m
[Control] Distance to wall: 0.418387m | Angle error: -20.9179° | Front clearance: 0.132m
[Control] Distance to wall: 0.417858m | Angle error: -21.1495° | Front clearance: 0.132m
[Control] Distance to wall: 0.417749m | Angle error: -21.0711° | Front clearance: 0.132m
[Control] Distance to wall: 0.418298m | Angle error: -20.825° | Front clearance: 0.132m
[Control] Distance to wall: 0.418212m | Angle error: -20.5792° | Front clearance: 0.132m
[Loop 620] Processing scans...[Control] Distance to wall: 0.418532m | Angle error: -20.8324° | Front clearance: 0.132m
[Control] Distance to wall: 0.418532m | Angle error: -20.8324° | Front clearance: 0.132m
[Control] Distance to wall: 0.418784m | Angle error: -20.8027° | Front clearance: 0.132m
[Control] Distance to wall: 0.417922m | Angle error: -20.8856° | Front clearance: 0.132m
[Control] Distance to wall: 0.418228m | Angle error: -20.9522° | Front clearance: 0.132m
[Control] Distance to wall: 0.417854m | Angle error: -21.1754° | Front clearance: 0.132m
[Control] Distance to wall: 0.41836m | Angle error: -20.918° | Front clearance: 0.132m
[Control] Distance to wall: 0.418594m | Angle error: -20.9884° | Front clearance: 0.132m
[Control] Distance to wall: 0.418337m | Angle error: -20.8275° | Front clearance: 0.132m
[Control] Distance to wall: 0.418337m | Angle error: -20.8275° | Front clearance: 0.132m
[Control] Distance to wall: 0.418337m | Angle error: -20.8275° | Front clearance: 0.132m
[Control] Distance to wall: 0.418085m | Angle error: -20.922° | Front clearance: 0.132m
[Control] Distance to wall: 0.418085m | Angle error: -20.922° | Front clearance: 0.132m
[Control] Distance to wall: 0.417964m | Angle error: -21.1729° | Front clearance: 0.132m
[Control] Distance to wall: 0.417636m | Angle error: -20.8856° | Front clearance: 0.132m
[Control] Distance to wall: 0.417636m | Angle error: -20.8856° | Front clearance: 0.132m
[Control] Distance to wall: 0.417636m | Angle error: -20.8856° | Front clearance: 0.132m
[Control] Distance to wall: 0.418098m | Angle error: -20.9229° | Front clearance: 0.132m
[Control] Distance to wall: 0.418084m | Angle error: -21.2398° | Front clearance: 0.132m
[Control] Distance to wall: 0.418452m | Angle error: -20.852° | Front clearance: 0.132m
